Coordenada-X,Coordenada-Y,Dirección,Longitud,Latitud
"440937,24","4474516,9","CALLE ALCALA, 45 28014 MADRID",-3.695760433679633,40.419308936692836
"443335,26","4473987,32","CALLE  JOSE MARTINEZ DE VELASCO,  22  28007  MADRID",-3.667718515921123,40.41481944595919
"443335,26","4473987,32","CALLE  JOSE MARTINEZ DE VELASCO,  22  28007  MADRID",-3.667718515921123,40.41481944595919
"438873,92","4472154,36","CALLE ISAAC ALBENIZ, 1 28019 MADRID",-3.7202936410904,40.3977521494866
"438873,92","4472154,36","CALLE ISAAC ALBENIZ, 1 28019 MADRID",-3.7202936410904,40.3977521494866
"434962,85","4472100,21","CALLE GRANJA DE TORREHERMOSA, 1 28024 MADRID",-3.7663713097572,40.3969681670062
"434962,85","4472100,21","CALLE GRANJA DE TORREHERMOSA, 1 28024 MADRID",-3.7663713097572,40.3969681670062
"434962,85","4472100,21","CALLE GRANJA DE TORREHERMOSA, 1 28024 MADRID",-3.7663713097572,40.3969681670062
"441962,98","4479867,63","CALLE  MANUEL FERRERO,  1  28036  MADRID",-3.684639631260018,40.467642023548
"441962,98","4479867,63","CALLE  MANUEL FERRERO,  1  28036  MADRID",-3.684639631260018,40.467642023548
"442401,74","4474247,41","PASEO FERNAN NUÑEZ, 24 28009 MADRID",-3.6796432754374946,40.41678861549688
"442401,74","4474247,41","PASEO FERNAN NUÑEZ, 24 28009 MADRID",-3.6796432754374946,40.41678861549688
"442401,74","4474247,41","PASEO FERNAN NUÑEZ, 24 28009 MADRID",-3.6796432754374946,40.41678861549688
"440484,3","4468711,09","PLAZA  PUEBLO,  2  (CENTRO CULTURAL ORCASUR)  28041  MADRID",-3.7014543907797677,40.36697564023111
"440484,3","4468711,09","PLAZA  PUEBLO,  2  (CENTRO CULTURAL ORCASUR)  28041  MADRID",-3.7014543907797677,40.36697564023111
"447143,05","4469885,64","CALLE MONTE AYA, 12 28031 MADRID",-3.6226612333620114,40.378016410030774
"447143,05","4469885,64","CALLE MONTE AYA, 12 28031 MADRID",-3.6226612333620114,40.378016410030774
"447143,05","4469885,64","CALLE MONTE AYA, 12 28031 MADRID",-3.6226612333620114,40.378016410030774
"439792,03","4473955,1","CALLE  SAN JUSTO,  5  28005  MADRID",-3.7096042005805345,40.41417035961479
"439792,03","4473955,1","CALLE  SAN JUSTO,  5  28005  MADRID",-3.7096042005805345,40.41417035961479
"448214,3","4476029,82","CALLE MARIA SEVILLA DIAGO, 15 28022 MADRID",-3.610550602425999,40.433453540244685
"448214,3","4476029,82","CALLE MARIA SEVILLA DIAGO, 15 28022 MADRID",-3.610550602425999,40.433453540244685
"448214,3","4476029,82","CALLE MARIA SEVILLA DIAGO, 15 28022 MADRID",-3.610550602425999,40.433453540244685
"436798,11","4470529,19","CALLE GENERAL RICARDOS, 252 (Antiguo Mercado de Carabanchel) 28025 MADRID",-3.7418670159222014,40.38324175605326
"436798,11","4470529,19","CALLE GENERAL RICARDOS, 252 (Antiguo Mercado de Carabanchel) 28025 MADRID",-3.7418670159222014,40.38324175605326
"444705,59","4474960,04","CALLE NUESTRA SEÑORA DEL VILLAR, 6 28017 MADRID",-3.6512062299873125,40.4234957928842
"444705,59","4474960,04","CALLE NUESTRA SEÑORA DEL VILLAR, 6 28017 MADRID",-3.6512062299873125,40.4234957928842
"444705,59","4474960,04","CALLE NUESTRA SEÑORA DEL VILLAR, 6 28017 MADRID",-3.6512062299873125,40.4234957928842
"439723,14","4478721,19","CALLE  FRANCOS RODRIGUEZ,  67  28039  MADRID",-3.7102571625135283,40.45726571066271
"439723,14","4478721,19","CALLE  FRANCOS RODRIGUEZ,  67  28039  MADRID",-3.7102571625135283,40.45726571066271
"440674,55","4475361,07","CALLE BARCELO, 4 28004 MADRID",-3.6990826662067344,40.42683538680111
"440674,55","4475361,07","CALLE BARCELO, 4 28004 MADRID",-3.6990826662067344,40.42683538680111
"444589,53","4473440,92","CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID",-3.6530587077141,40.4097421858525
"444589,53","4473440,92","CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID",-3.6530587077141,40.4097421858525
"444589,53","4473440,92","CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID",-3.6530587077141,40.4097421858525
"445565,18",4475620,"CALLE ASCAO, 4 28017 MADRID",-3.641334923876934,40.42963395178173
"445565,18",4475620,"CALLE ASCAO, 4 28017 MADRID",-3.641334923876934,40.42963395178173
"439946,87","4472423,86","CALLE ARGANDA, 12 28005 MADRID",-3.7076765298843,40.4002580548243
"439946,87","4472423,86","CALLE ARGANDA, 12 28005 MADRID",-3.7076765298843,40.4002580548243
"439946,87","4472423,86","CALLE ARGANDA, 12 28005 MADRID",-3.7076765298843,40.4002580548243
"437868,72","4475465,62","PASEO  COMANDANTE FORTEA,  42  28008  MADRID",-3.7321686184579326,40.4277336218081
"437868,72","4475465,62","PASEO  COMANDANTE FORTEA,  42  28008  MADRID",-3.7321686184579326,40.4277336218081
"437868,72","4475465,62","PASEO  COMANDANTE FORTEA,  42  28008  MADRID",-3.7321686184579326,40.4277336218081
"444362,04","4471659,28","CALLE  CANTALAPIEDRA,  11-14  28038  MADRID",-3.6555665582515435,40.39366290171836
"444362,04","4471659,28","CALLE  CANTALAPIEDRA,  11-14  28038  MADRID",-3.6555665582515435,40.39366290171836
"444362,04","4471659,28","CALLE  CANTALAPIEDRA,  11-14  28038  MADRID",-3.6555665582515435,40.39366290171836
"438860,87","4482488,14","GLORIETA  PRADERA DE VAQUERIZAS,  9  28035  MADRID ",-3.7215813956767936,40.49091933552307
"438860,87","4482488,14","GLORIETA  PRADERA DE VAQUERIZAS,  9  28035  MADRID ",-3.7215813956767936,40.49091933552307
"438860,87","4482488,14","GLORIETA  PRADERA DE VAQUERIZAS,  9  28035  MADRID ",-3.7215813956767936,40.49091933552307
"443118,03","4475923,74","AVENIDA  TOREROS,  5  28028  MADRID",-3.6700967895034124,40.43221364228867
"443118,03","4475923,74","AVENIDA  TOREROS,  5  28028  MADRID",-3.6700967895034124,40.43221364228867
"443118,03","4475923,74","AVENIDA  TOREROS,  5  28028  MADRID",-3.6700967895034124,40.43221364228867
"441077,25","4467535,64","CALLE  LOS BOHEMIOS,  1  28041  MADRID",-3.69351135777872,40.356569797382164
"441077,25","4467535,64","CALLE  LOS BOHEMIOS,  1  28041  MADRID",-3.69351135777872,40.356569797382164
"444532,08","4479115,28","CALLE  CARRIL DEL CONDE,  57  28043  MADRID",-3.654313795014318,40.460896485125076
"444532,08","4479115,28","CALLE  CARRIL DEL CONDE,  57  28043  MADRID",-3.654313795014318,40.460896485125076
"444532,08","4479115,28","CALLE  CARRIL DEL CONDE,  57  28043  MADRID",-3.654313795014318,40.460896485125076
"440576,01","4471800,21","PASEO CHOPERA, 6 (Y 10) 28045 MADRID ",-3.6990395103836233,40.39313831627641
"440576,01","4471800,21","PASEO CHOPERA, 6 (Y 10) 28045 MADRID ",-3.6990395103836233,40.39313831627641
"439716,08","4475426,59","CALLE CONDE DUQUE, 11 28015 MADRID",-3.710680603981,40.4272912991656
"439716,08","4475426,59","CALLE CONDE DUQUE, 11 28015 MADRID",-3.710680603981,40.4272912991656
"441226,74","4480063,97","PLAZA DONOSO, 5 28029 MADRID",-3.697317069897467,40.46917467820605
"441226,74","4480063,97","PLAZA DONOSO, 5 28029 MADRID",-3.697317069897467,40.46917467820605
"441226,74","4480063,97","PLAZA DONOSO, 5 28029 MADRID",-3.697317069897467,40.46917467820605
"448384,22","4472915,3","CALLE  VILLARDONDIEGO,  36  28032  MADRID",-3.6067251462782606,40.405723430071895
"448384,22","4472915,3","CALLE  VILLARDONDIEGO,  36  28032  MADRID",-3.6067251462782606,40.405723430071895
"448384,22","4472915,3","CALLE  VILLARDONDIEGO,  36  28032  MADRID",-3.6067251462782606,40.405723430071895
"445135,88","4473047,36","AVENIDA MORATALAZ, 130 28030 MADRID",-3.645480705416855,40.40627804229188
"445135,88","4473047,36","AVENIDA MORATALAZ, 130 28030 MADRID",-3.645480705416855,40.40627804229188
"445135,88","4473047,36","AVENIDA MORATALAZ, 130 28030 MADRID",-3.645480705416855,40.40627804229188
"435820,47","4471927,38","CALLE  CAMARENA,  10  28047  MADRID",-3.7557257281421474,40.39583722701424
"435820,47","4471927,38","CALLE  CAMARENA,  10  28047  MADRID",-3.7557257281421474,40.39583722701424
"444818,51","4475138,86","CALLE  SANTA FELICIDAD,  39  28017  MADRID",-3.6488146218251276,40.42476214245043
"444818,51","4475138,86","CALLE  SANTA FELICIDAD,  39  28017  MADRID",-3.6488146218251276,40.42476214245043
"439890,74","4481167,14","AVENIDA  MONFORTE DE LEMOS, 38 28029 MADRID",-3.7091651558876,40.4790171574762
"439890,74","4481167,14","AVENIDA  MONFORTE DE LEMOS, 38 28029 MADRID",-3.7091651558876,40.4790171574762
"439890,74","4481167,14","AVENIDA  MONFORTE DE LEMOS, 38 28029 MADRID",-3.7091651558876,40.4790171574762
"442488,59","4466913,33","AVENIDA LOS ROSALES, 133 28021 MADRID",-3.675233737399011,40.351613033852146
"442488,59","4466913,33","AVENIDA LOS ROSALES, 133 28021 MADRID",-3.675233737399011,40.351613033852146
"442488,59","4466913,33","AVENIDA LOS ROSALES, 133 28021 MADRID",-3.675233737399011,40.351613033852146
"442532,4","4474380,17","CALLE IBIZA, 8 PLANTA 1ª 28009 MADRID",-3.67667935697656,40.41825794820068
"442532,4","4474380,17","CALLE IBIZA, 8 PLANTA 1ª 28009 MADRID",-3.67667935697656,40.41825794820068
"439859,63","4468995,51","PLAZA ASOCIACION, 1 28041 MADRID",-3.707694256978187,40.36931833443561
"439859,63","4468995,51","PLAZA ASOCIACION, 1 28041 MADRID",-3.707694256978187,40.36931833443561
"439859,63","4468995,51","PLAZA ASOCIACION, 1 28041 MADRID",-3.707694256978187,40.36931833443561
"442658,2","4477714,06","CALLE  MANTUANO,  51  28002  MADRID",-3.675813806689595,40.448284935167614
"443976,57","4469456,93","AVENIDA  DE LAS GLORIETAS,  19  (19-21 entrada por la PLAZA DEL PADRE LLANOS)  28053  MADRID",-3.6593099207585325,40.37407223002263
"443976,57","4469456,93","AVENIDA  DE LAS GLORIETAS,  19  (19-21 entrada por la PLAZA DEL PADRE LLANOS)  28053  MADRID",-3.6593099207585325,40.37407223002263
"443752,29","4474857,9","CALLE  ENRIQUE D'ALMONTE,  1  28028  MADRID",-3.6624679355256173,40.42247443328772
"443752,29","4474857,9","CALLE  ENRIQUE D'ALMONTE,  1  28028  MADRID",-3.6624679355256173,40.42247443328772
"443752,29","4474857,9","CALLE  ENRIQUE D'ALMONTE,  1  28028  MADRID",-3.6624679355256173,40.42247443328772
"441283,64","4466931,82","CALLE  MARIA MARTINEZ OVIOL,  12  28021  MADRID",-3.690868394273012,40.35106032055195
"441283,64","4466931,82","CALLE  MARIA MARTINEZ OVIOL,  12  28021  MADRID",-3.690868394273012,40.35106032055195
"441283,64","4466931,82","CALLE  MARIA MARTINEZ OVIOL,  12  28021  MADRID",-3.690868394273012,40.35106032055195
"434237,85","4472394,47","CARRETERA  BOADILLA DEL MONTE,  40  28024  MADRID",-3.774542396677996,40.39943618294565
"434237,85","4472394,47","CARRETERA  BOADILLA DEL MONTE,  40  28024  MADRID",-3.774542396677996,40.39943618294565
"434237,85","4472394,47","CARRETERA  BOADILLA DEL MONTE,  40  28024  MADRID",-3.774542396677996,40.39943618294565
"447292,76","4472313,76","BULEVAR INDALECIO PRIETO, 21 28032 MADRID",-3.6210706830025,40.3998728193385
"447292,76","4472313,76","BULEVAR INDALECIO PRIETO, 21 28032 MADRID",-3.6210706830025,40.3998728193385
"444188,23","4478177,39","CALLE TREVIANA, 1 28043 MADRID",-3.6577579555498385,40.45231033694087
"444188,23","4478177,39","CALLE TREVIANA, 1 28043 MADRID",-3.6577579555498385,40.45231033694087
"449662,16","4479050,27","AVENIDA LOGROÑO, 179 28042 MADRID",-3.5930771416345286,40.461008617871926
"449662,16","4479050,27","AVENIDA LOGROÑO, 179 28042 MADRID",-3.5930771416345286,40.461008617871926
"440987,11","4472682,14","CALLE CANARIAS, 17 28045 MADRID",-3.6954429745674,40.4026590845045
"440987,11","4472682,14","CALLE CANARIAS, 17 28045 MADRID",-3.6954429745674,40.4026590845045
"440987,11","4472682,14","CALLE CANARIAS, 17 28045 MADRID",-3.6954429745674,40.4026590845045
"433641,18","4478204,93","CALLE ARROYO DE POZUELO, 99 28023 MADRID",-3.781256253676556,40.452149602180505
"433641,18","4478204,93","CALLE ARROYO DE POZUELO, 99 28023 MADRID",-3.781256253676556,40.452149602180505
"434499,85","4470564,28","AVENIDA DE LAS AGUILAS, 14 28044 MADRID",-3.7716686725616,40.3830956005522
"434499,85","4470564,28","AVENIDA DE LAS AGUILAS, 14 28044 MADRID",-3.7716686725616,40.3830956005522
"434499,85","4470564,28","AVENIDA DE LAS AGUILAS, 14 28044 MADRID",-3.7716686725616,40.3830956005522
"443987,26","4471411,87","CALLE PAYASO FOFO, 7 28018 MADRID",-3.6594303931969576,40.39165542230783
"443987,26","4471411,87","CALLE PAYASO FOFO, 7 28018 MADRID",-3.6594303931969576,40.39165542230783
"443987,26","4471411,87","CALLE PAYASO FOFO, 7 28018 MADRID",-3.6594303931969576,40.39165542230783
"450214,44","4479338,63","AVENIDA LOGROÑO, 70 28042 MADRID",-3.5866347723157004,40.46294933734348
"450214,44","4479338,63","AVENIDA LOGROÑO, 70 28042 MADRID",-3.5866347723157004,40.46294933734348
"450214,44","4479338,63","AVENIDA LOGROÑO, 70 28042 MADRID",-3.5866347723157004,40.46294933734348
"448838,73","4470403,72","CALLE CERRO DE ALMODOVAR, 9 28007 MADRID",-3.6023182815488193,40.38281136695731
"448838,73","4470403,72","CALLE CERRO DE ALMODOVAR, 9 28007 MADRID",-3.6023182815488193,40.38281136695731
"445003,74","4476491,39","CALLE JOSE DEL HIERRO, 5 28027 MADRID",-3.648873879700902,40.437198629630075
"445003,74","4476491,39","CALLE JOSE DEL HIERRO, 5 28027 MADRID",-3.648873879700902,40.437198629630075
"445003,74","4476491,39","CALLE JOSE DEL HIERRO, 5 28027 MADRID",-3.648873879700902,40.437198629630075
"442467,01","4472536,18","AVENIDA  CIUDAD DE BARCELONA,  162  28007  MADRID",-3.67746528950444,40.401630486360204
"442467,01","4472536,18","AVENIDA  CIUDAD DE BARCELONA,  162  28007  MADRID",-3.67746528950444,40.401630486360204
"442467,01","4472536,18","AVENIDA  CIUDAD DE BARCELONA,  162  28007  MADRID",-3.67746528950444,40.401630486360204
"441711,41","4467543,9","CARRETERA  VILLAVERDE A VALLECAS,  19  28041  MADRID",-3.6854725557044405,40.356795865643434
"441711,41","4467543,9","CARRETERA  VILLAVERDE A VALLECAS,  19  28041  MADRID",-3.6854725557044405,40.356795865643434
"441711,41","4467543,9","CARRETERA  VILLAVERDE A VALLECAS,  19  28041  MADRID",-3.6854725557044405,40.356795865643434
"442827,09","4469918,83","RONDA  SUR,  4  28053  MADRID",-3.6728529011536875,40.37801202948858
"442827,09","4469918,83","RONDA  SUR,  4  28053  MADRID",-3.6728529011536875,40.37801202948858
"442827,09","4469918,83","RONDA  SUR,  4  28053  MADRID",-3.6728529011536875,40.37801202948858
"447142,75","4472794,85","CALLE LADERA DE LOS ALMENDROS, 2 28032 MADRID",-3.6222312937684507,40.40438332871522
"447142,75","4472794,85","CALLE LADERA DE LOS ALMENDROS, 2 28032 MADRID",-3.6222312937684507,40.40438332871522
"447142,75","4472794,85","CALLE LADERA DE LOS ALMENDROS, 2 28032 MADRID",-3.6222312937684507,40.40438332871522
"441255,8","4467640,03","CALLE  ALIANZA,  4  28041  MADRID",-3.6911647778574705,40.35755655401399
"441255,8","4467640,03","CALLE  ALIANZA,  4  28041  MADRID",-3.6911647778574705,40.35755655401399
"441255,8","4467640,03","CALLE  ALIANZA,  4  28041  MADRID",-3.6911647778574705,40.35755655401399
"439659,03","4479160,82","AVENIDA SANTO ANGEL DE LA GUARDA, 6 28039 MADRID",-3.7107207495907812,40.461051685261125
"439659,03","4479160,82","AVENIDA SANTO ANGEL DE LA GUARDA, 6 28039 MADRID",-3.7107207495907812,40.461051685261125
"437486,41","4472283,7","CALLE GALLUR, 2 28047 MADRID",-3.7366551160812,40.3988143311267
"437486,41","4472283,7","CALLE GALLUR, 2 28047 MADRID",-3.7366551160812,40.3988143311267
442781,"4476580,6","CALLE PILAR DE ZARAGOZA, 93 28028 MADRID ",-3.674064362514168,40.43812405597574
442781,"4476580,6","CALLE PILAR DE ZARAGOZA, 93 28028 MADRID ",-3.674064362514168,40.43812405597574
442781,"4476580,6","CALLE PILAR DE ZARAGOZA, 93 28028 MADRID ",-3.674064362514168,40.43812405597574
"444683,32","4481107,06","CARRETERA ESTACION DE HORTALEZA, 11 28033 MADRID",-3.6520428109526883,40.478883218418986
"444683,32","4481107,06","CARRETERA ESTACION DE HORTALEZA, 11 28033 MADRID",-3.6520428109526883,40.478883218418986
"444683,32","4481107,06","CARRETERA ESTACION DE HORTALEZA, 11 28033 MADRID",-3.6520428109526883,40.478883218418986
"444343,25","4474045,26","CALLE ALCALDE GARRIDO JUARISTI, 17 28030 MADRID",-3.6548487612407725,40.414668189563315
"444343,25","4474045,26","CALLE ALCALDE GARRIDO JUARISTI, 17 28030 MADRID",-3.6548487612407725,40.414668189563315
"444343,25","4474045,26","CALLE ALCALDE GARRIDO JUARISTI, 17 28030 MADRID",-3.6548487612407725,40.414668189563315
"439374,53","4481857,03","CALLE MASO, 80 (C/V VENTISQUERO DE LA CONDESA) 28034 MADRID",-3.7153208255768,40.4851944115249
"439374,53","4481857,03","CALLE MASO, 80 (C/V VENTISQUERO DE LA CONDESA) 28034 MADRID",-3.7153208255768,40.4851944115249
"439374,53","4481857,03","CALLE MASO, 80 (C/V VENTISQUERO DE LA CONDESA) 28034 MADRID",-3.7153208255768,40.4851944115249
"436594,28","4470496,05","CALLE  MONSEÑOR OSCAR ROMERO,  41  28025  MADRID",-3.7467549471754307,40.382255413146034
"436594,28","4470496,05","CALLE  MONSEÑOR OSCAR ROMERO,  41  28025  MADRID",-3.7467549471754307,40.382255413146034
"446721,93","4479594,57","CALLE EL PROVENCIO, 20 28043 MADRID",-3.62783298581013,40.46547736811336
"446721,93","4479594,57","CALLE EL PROVENCIO, 20 28043 MADRID",-3.62783298581013,40.46547736811336
"446721,93","4479594,57","CALLE EL PROVENCIO, 20 28043 MADRID",-3.62783298581013,40.46547736811336
"448809,45","4473340,31","PASEO  POLIDEPORTIVO,  3  28032  MADRID",-3.6024320109550114,40.40927578809022
"448809,45","4473340,31","PASEO  POLIDEPORTIVO,  3  28032  MADRID",-3.6024320109550114,40.40927578809022
"438096,2","4482093,07","AVENIDA  MONFORTE DE LEMOS,  38  28029  MADRID",-3.7089994931940193,40.47902750223984
"438096,2","4482093,07","AVENIDA  MONFORTE DE LEMOS,  38  28029  MADRID",-3.7089994931940193,40.47902750223984
"438096,2","4482093,07","AVENIDA  MONFORTE DE LEMOS,  38  28029  MADRID",-3.7089994931940193,40.47902750223984
"447071,57","4469415,94","CALLE FUENTIDUEÑA, 6 (ESQUINA CALLE PUERTO PORZUNA) 28031 MADRID",-3.62204226308822,40.3737715570246
"447071,57","4469415,94","CALLE FUENTIDUEÑA, 6 (ESQUINA CALLE PUERTO PORZUNA) 28031 MADRID",-3.62204226308822,40.3737715570246
"439493,02","4469717,28","AVENIDA RAFAELA YBARRA, 52 28026 MADRID",-3.7127673625946,40.3758429603234
"439027,11","4466911,16","PASEO PLATA Y CASTAÑAR, 7 28021 MADRID",-3.7170958691991935,40.35076438371904
"439027,11","4466911,16","PASEO PLATA Y CASTAÑAR, 7 28021 MADRID",-3.7170958691991935,40.35076438371904
"439027,11","4466911,16","PASEO PLATA Y CASTAÑAR, 7 28021 MADRID",-3.7170958691991935,40.35076438371904
"440472,29","4478976,84","CALLE HIERBABUENA, 2 28039 MADRID",-3.7016309815462454,40.459185470607935
"440472,29","4478976,84","CALLE HIERBABUENA, 2 28039 MADRID",-3.7016309815462454,40.459185470607935
"440472,29","4478976,84","CALLE HIERBABUENA, 2 28039 MADRID",-3.7016309815462454,40.459185470607935
"443049,03","4477864,71","CALLE PRADILLO, 33 28002 MADRID",-3.6715419600957575,40.449387821577496
"443049,03","4477864,71","CALLE PRADILLO, 33 28002 MADRID",-3.6715419600957575,40.449387821577496
"443049,03","4477864,71","CALLE PRADILLO, 33 28002 MADRID",-3.6715419600957575,40.449387821577496
"445839,4","4475685,17","CALLE FRANCISCO RIOJA, 14 28017 MADRID",-3.6380132760089876,40.43014181400333
"445839,4","4475685,17","CALLE FRANCISCO RIOJA, 14 28017 MADRID",-3.6380132760089876,40.43014181400333
"445839,4","4475685,17","CALLE FRANCISCO RIOJA, 14 28017 MADRID",-3.6380132760089876,40.43014181400333
"441850,13","4466385,93","CALLE  BENIMAMET,  137  28021  MADRID",-3.6841840858141337,40.34593494202054
"441850,13","4466385,93","CALLE  BENIMAMET,  137  28021  MADRID",-3.6841840858141337,40.34593494202054
"441850,13","4466385,93","CALLE  BENIMAMET,  137  28021  MADRID",-3.6841840858141337,40.34593494202054
"439121,92","4473233,91","PASEO IMPERIAL, 20 28005 MADRID",-3.7174746394157,40.4074954036895
"439121,92","4473233,91","PASEO IMPERIAL, 20 28005 MADRID",-3.7174746394157,40.4074954036895
"439121,92","4473233,91","PASEO IMPERIAL, 20 28005 MADRID",-3.7174746394157,40.4074954036895
"448008,06","4475522,17","CALLE ARCOS DE JALON, 59 28037 MADRID",-3.6129409074783,40.4287119519523
"448008,06","4475522,17","CALLE ARCOS DE JALON, 59 28037 MADRID",-3.6129409074783,40.4287119519523
"441279,48","4466040,48","PLAZA  PINAZO,  9  28021  MADRID",-3.6906881704736083,40.34303634869714
"441279,48","4466040,48","PLAZA  PINAZO,  9  28021  MADRID",-3.6906881704736083,40.34303634869714
"441279,48","4466040,48","PLAZA  PINAZO,  9  28021  MADRID",-3.6906881704736083,40.34303634869714
"444142,91","4477729,93","CALLE TREVIANA, 1 28043 MADRID",-3.657745672316187,40.44796198220766
"444142,91","4477729,93","CALLE TREVIANA, 1 28043 MADRID",-3.657745672316187,40.44796198220766
"444142,91","4477729,93","CALLE TREVIANA, 1 28043 MADRID",-3.657745672316187,40.44796198220766
"441183,53","4481081,65","AVENIDA MONFORTE DE LEMOS, 13 28029 MADRID",-3.6939060688019,40.4783396017234
"441183,53","4481081,65","AVENIDA MONFORTE DE LEMOS, 13 28029 MADRID",-3.6939060688019,40.4783396017234
"444236,45","4469239,87","CALLE REGUERA DE TOMATEROS, 39B, 28053 MADRID",-3.6560976103843,40.37204305783915
"444236,45","4469239,87","CALLE REGUERA DE TOMATEROS, 39B, 28053 MADRID",-3.6560976103843,40.37204305783915
"444236,45","4469239,87","CALLE REGUERA DE TOMATEROS, 39B, 28053 MADRID",-3.6560976103843,40.37204305783915
"436373,24","4473268,33","CALLE VILLAVALIENTE, 29 28011 MADRID",-3.7500195164933143,40.40760080843823
"436373,24","4473268,33","CALLE VILLAVALIENTE, 29 28011 MADRID",-3.7500195164933143,40.40760080843823
"436373,24","4473268,33","CALLE VILLAVALIENTE, 29 28011 MADRID",-3.7500195164933143,40.40760080843823
443513,"4474063,01","CALLE  JUAN ESPLANDIU,  2  28007  MADRID",-3.6649200299875795,40.415548981553435
443513,"4474063,01","CALLE  JUAN ESPLANDIU,  2  28007  MADRID",-3.6649200299875795,40.415548981553435
"439884,49","4476723,65","CALLE CEA BERMUDEZ, 26 28003 MADRID",-3.708257053283696,40.439115564429116
"439884,49","4476723,65","CALLE CEA BERMUDEZ, 26 28003 MADRID",-3.708257053283696,40.439115564429116
"439884,49","4476723,65","CALLE CEA BERMUDEZ, 26 28003 MADRID",-3.708257053283696,40.439115564429116
"439319,32","4472127,86","CALLE ANTONIO LOPEZ, 1 28019 MADRID",-3.7110683133563716,40.39824381077428
"439319,32","4472127,86","CALLE ANTONIO LOPEZ, 1 28019 MADRID",-3.7110683133563716,40.39824381077428
"439319,32","4472127,86","CALLE ANTONIO LOPEZ, 1 28019 MADRID",-3.7110683133563716,40.39824381077428
"440036,98","4466877,72","CARRETERA  CARABANCHEL A VILLAVERDE,  109  28041  MADRID",-3.70609301518351,40.3503019793529
"440036,98","4466877,72","CARRETERA  CARABANCHEL A VILLAVERDE,  109  28041  MADRID",-3.70609301518351,40.3503019793529
"440036,98","4466877,72","CARRETERA  CARABANCHEL A VILLAVERDE,  109  28041  MADRID",-3.70609301518351,40.3503019793529
"442760,98","4473981,89","CALLE  PIO BAROJA,  4  28009  MADRID",-3.67465694323403,40.4144917901955
"442760,98","4473981,89","CALLE  PIO BAROJA,  4  28009  MADRID",-3.67465694323403,40.4144917901955
"439856,85","4476179,25","CALLE  FERNANDO EL CATOLICO,  16  28015  MADRID",-3.70909241205986,40.4340817975365
"439856,85","4476179,25","CALLE  FERNANDO EL CATOLICO,  16  28015  MADRID",-3.70909241205986,40.4340817975365
"437967,83","4470923,83","GLORIETA RUFINO NOVALVOS, 5 28025 MADRID",-3.729999509109673,40.38645824863816
"437967,83","4470923,83","GLORIETA RUFINO NOVALVOS, 5 28025 MADRID",-3.729999509109673,40.38645824863816
"437967,83","4470923,83","GLORIETA RUFINO NOVALVOS, 5 28025 MADRID",-3.729999509109673,40.38645824863816
"437350,4","4473066,3","PASEO DE LOS OLIVOS, 70, 28011 MADRID",-3738355945448920,40.405788534432006
"437350,4","4473066,3","PASEO DE LOS OLIVOS, 70, 28011 MADRID",-3738355945448920,40.405788534432006
"437350,4","4473066,3","PASEO DE LOS OLIVOS, 70, 28011 MADRID",-3738355945448920,40.405788534432006
"442848,27","4472465,91","AVENIDA  CIUDAD DE BARCELONA,  83  28007  MADRID",-3.6723618998787435,40.40111204454797
"442848,27","4472465,91","AVENIDA  CIUDAD DE BARCELONA,  83  28007  MADRID",-3.6723618998787435,40.40111204454797
"444386,73","4472608,31","CALLE LAS MARISMAS, 14 28038 MADRID",-3.6547868183395873,40.402312403210814
"444386,73","4472608,31","CALLE LAS MARISMAS, 14 28038 MADRID",-3.6547868183395873,40.402312403210814
"444386,73","4472608,31","CALLE LAS MARISMAS, 14 28038 MADRID",-3.6547868183395873,40.402312403210814
"439642,7","4473629,39","CALLE TABERNILLAS, 2 28005 MADRID",-3.7106372993064745,40.411427160112815
"439642,7","4473629,39","CALLE TABERNILLAS, 2 28005 MADRID",-3.7106372993064745,40.411427160112815
"439642,7","4473629,39","CALLE TABERNILLAS, 2 28005 MADRID",-3.7106372993064745,40.411427160112815
"440745,01","4470201,39","CALLE TOMELLOSO, 39 28026 MADRID",-3.6972821974614196,40.380523117574946
"440745,01","4470201,39","CALLE TOMELLOSO, 39 28026 MADRID",-3.6972821974614196,40.380523117574946
"440745,01","4470201,39","CALLE TOMELLOSO, 39 28026 MADRID",-3.6972821974614196,40.380523117574946
"442191,39","4476785,64","CALLE  LOPEZ DE HOYOS,  40  28006  MADRID",-3.6775271587200176,40.44124810405872
"442191,39","4476785,64","CALLE  LOPEZ DE HOYOS,  40  28006  MADRID",-3.6775271587200176,40.44124810405872
"442191,39","4476785,64","CALLE  LOPEZ DE HOYOS,  40  28006  MADRID",-3.6775271587200176,40.44124810405872
"440230,55","4475371,56","PLAZA DOS DE MAYO, 2 28004 MADRID",-3.7046107649803,40.4268327144929
"440230,55","4475371,56","PLAZA DOS DE MAYO, 2 28004 MADRID",-3.7046107649803,40.4268327144929
"440230,55","4475371,56","PLAZA DOS DE MAYO, 2 28004 MADRID",-3.7046107649803,40.4268327144929
