Coordenada-X,Coordenada-Y,Dirección,Longitud,Latitud
447145.0,4472806.0,"C/LADERA DE LOS ALMENDROS, 2",-3.62290114486319,40.4041896105729
448173.0,4475549.0,"C/ ARCOS DE JALÓN,  59",-3.61100219489644,40.4289614183123
445584.0,4480019.0,"C/AREQUIPA , 2",-3.64190037358966,40.4690662268373
448935.0,4468432.0,"C/JOSÉ GUTIÉRREZ MAROTO, 34",-3.601441011212612,40.3648918241858
439024.6,4478929.1,"C/ ANTONIO VICO, 1",-3.7191675514211457,40.39795300213711
433351.7,4478977.4,C/TRAVESÍA CAÑO 5,-3.7860754490297808,40.45879255659263
443829.1,4475716.9,AVD CIUDAD DE BARCELONA 183,-3.662004781455255,40.43018441065751
440257.8,4476473.1,C/CAROLI 1,-3.704833102315628,40.43675823480166
438888.4,4482511.4,"Gta. Pradera de Vaquerizas, 9",-3.721119220056548,40.49105338549207
436647.8,4470488.0,"Calle de Monseñor Oscar Romero, nº41",-3.7468729354018295,40.3825414205693
439692.3,4479115.4,"Av. Santo Ángel de la Guarda, 6,",-3.711310796175949,40.46051996423372
444225.6,4469234.7,"Calle Reguera de Tomateros, 39",-3.6569793922460585,40.3718256293372
442855.9,4469933.5,"Ronda del Sur, 4",-3.673174782152633,40.37802830979302
444781.7,4481144.5,"Ctra. Estación de Hortaleza,11",-3.65146345369296,40.479152525647
439688.2,4474009.8,"C/SACRAMENTO, 5",-3.7108752639004567,40.414526384961455
437191.9,4468567.4,"CALLE CATORCE OLIVAS 1, 28054 MADRID",-3.739759101523586,40.36531371430106
445135.7,4475423.6,"PELOPONESO, 9 ",-3.646793148212741,40.42763952079874
443704.6,4471139.1,CALLE JAVIER DE MIGUEL 10,-3.6630476297262975,40.38894674107574
449246.7,4468156.3,AVENIDA ENSANCHE DE VALLECAS  91,-3.597762173364828,40.36246447903645
448635.1,4470764.8,AVENIDA DEL MEDITERRANEO KM 9,-3.6051647701773617,40.38589368157801
440526.7,4469337.3,CAMINO DEL RIO S/N,-3.700555521195041,40.37249417301439
441728.6,4466266.6,CALLE BENIMANET 109,-3.686119289935727,40.34491685353824
446065.7,4475003.9,CALLE GHANDI 10,-3.6357938561381378,40.42391905965103
444875.0,4471937.5,CALLE MOHERNANDO 1,-3.649563702851418,40.39621723473795
442741.9,4474561.6,"CALLE LOPE DE RUEDA, 48, 28009 MADRID",-3.674934214335211,40.41971262810392
448882.5,4470407.4,CARRETERA VALENCIA KM8,-3.602221723037014,40.382688771450006
448954.8,4472567.3,TITANIO 5,-3.601543579142044,40.40215111452446
440524.1,4478962.7,"CALLE HIERBABUENA, 2,",-3.701487107177452,40.45920408911859
450237.6,4478474.5,"PLAZA DEL NAVÍO, Nº 4,",-3.586888601620849,40.45544497266204
446029.9,4472285.6,CALLE DE LA FUENTE CARRANTONA Nº 10,-3.635985545803465,40.39942893385325
439920.5,4481198.8,"AVENIDA DE MONFORTE DE LEMOS, 38,",-3.708817103472015,40.47930496162536
443979.2,4466633.3,"CALLE ESTEFANITA, 7",-3.659653458032918,40.34837421286449
440094.8,4466466.3,"AV. REAL DE PINTO, 27",-3.705373384402807,40.34659992730883
437188.3,4473907.2,161 2656 DG POLICIA MUNICIPAL (PABELLON DE LA PIPA CIUDAD SEGURIDAD),-3.740327478269459,40.41341729972822
437282.6,4477199.3,CARRETERA AUTOVIA M-30 007  BJO   7-13 LC MADRID,-3.739541918343989,40.44308034050064
441567.7,4471204.1,"C/Bronce, 16",-3.6884654478066783,40.38938510356142
440893.8,4471387.3,PASEO SANTA MARIA DE LA CABEZA 95,-3.6964220316650778,40.39098791345522
444617.8,4471075.9,"BUENOS AIRES 17, S, UE, LO, 28018,  MADRID",-3.6525197803096185,40.38843855722663
442760.8,4481592.7,PASTORA IMPERIO 4B,-3.675345076846826,40.48305363196985
448254.3,4477795.9,"C/ JOSEFA VALCARCEL ,158 , 28022, MADRID",-3.6102235384960992,40.4492099901094
438625.6,4474696.0,"PASEO  AZUL,  2  28011  MADRID",-3.723464689280627,40.42063030961921
439160.0,4464652.0,AVD REAL DE PINTO 166,-3.716210608128194,40.33019092741868
440897.0,4468239.0,"CALLE MENASALBAS,6,28041 MADRID",-3.696087576079925,40.36262261018348
445062.0,4475080.0,"AVENIDA DE LAS TRECE ROSAS, 5, 28017 MADRID",-3.6476313329121774,40.42454191166595
439587.0,4478360.0,"CALLE NUMANCIA,2",-3.7124862730274577,40.4537069216423
440125.0,4471120.0,CALLE PILAR DE ZARAGOZA 93,-3.70545899720266,40.38852241696862
447858.0,4470029.0,CALLE REAL DE ARGANDA 64,-3.6142593627758175,40.37921466274213
446228.0,4468926.0,CALLE EL REAL DE SAN VICENTE 61,-3.63336975042203,40.3691719578553
